1,3.0,50.0,relu,adamax,0.01,40.0,600.0,0.05990152433514595,0.0066702584736049175
2,3.0,100.0,relu,adamax,0.01,80.0,600.0,0.04264254868030548,0.0032905330881476402
3,6.0,100.0,relu,adamax,0.001,80.0,600.0,0.006251761224120855,0.00012088161747669801
4,6.0,150.0,relu,adamax,0.001,40.0,600.0,0.004573754034936428,4.9689017032505944e-05
5,3.0,150.0,relu,adamax,0.01,80.0,600.0,0.06801515817642212,0.008674144744873047
6,6.0,150.0,relu,adamax,0.01,40.0,600.0,0.010280797258019447,0.0002143909950973466
7,3.0,50.0,relu,adamax,0.001,40.0,600.0,0.0667613074183464,0.00829816423356533
8,6.0,50.0,relu,adamax,0.001,40.0,600.0,0.037198539823293686,0.003920971881598234
9,3.0,150.0,relu,adamax,0.001,40.0,600.0,0.030421607196331024,0.001759483478963375
10,6.0,50.0,relu,adamax,0.01,40.0,600.0,0.009819608181715012,0.00019314215751364827
11,6.0,150.0,relu,adamax,0.01,80.0,600.0,0.0036910739727318287,2.9657030609087087e-05
12,6.0,100.0,relu,adamax,0.01,80.0,600.0,0.0065018110908567905,9.56909207161516e-05
13,3.0,100.0,relu,adamax,0.01,40.0,600.0,0.03578104078769684,0.0022734981030225754
14,3.0,50.0,relu,adamax,0.01,80.0,600.0,0.05486072972416878,0.005159418098628521
15,3.0,50.0,relu,adamax,0.001,80.0,600.0,0.07064658403396606,0.009295213967561722
16,6.0,100.0,relu,adamax,0.001,40.0,600.0,0.011352582834661007,0.00033822053228504956
17,3.0,100.0,relu,adamax,0.001,80.0,600.0,0.04538005590438843,0.003684297204017639
18,6.0,50.0,relu,adamax,0.001,80.0,600.0,0.01658708229660988,0.0006060754531063139
19,3.0,150.0,relu,adamax,0.01,40.0,600.0,0.02745702490210533,0.0015203730436041951
20,6.0,100.0,relu,adamax,0.01,40.0,600.0,0.006738900672644377,0.00013822884648106992
21,3.0,100.0,relu,adamax,0.001,40.0,600.0,0.034578096121549606,0.0021021433640271425
22,6.0,150.0,relu,adamax,0.001,80.0,600.0,0.0039861444383859634,3.602650758693926e-05
23,6.0,50.0,relu,adamax,0.01,80.0,600.0,0.0442131944000721,0.004021976143121719
24,3.0,150.0,relu,adamax,0.001,80.0,600.0,0.03363369032740593,0.0021300562657415867
