
1,3.0,400.0,relu,adamax,0.0001,200.0,10000.0,0.2659812569618225,0.20290175080299377
2,3.0,200.0,relu,adamax,0.0001,100.0,10000.0,0.3347090184688568,0.24775424599647522
3,3.0,200.0,relu,adamax,0.0001,50.0,10000.0,0.2501264214515686,0.19158786535263062
4,3.0,100.0,relu,adamax,0.0001,50.0,10000.0,0.31683921813964844,0.23203662037849426
5,3.0,100.0,relu,adamax,0.0001,100.0,10000.0,0.397826611995697,0.2836788296699524
6,3.0,400.0,relu,adamax,0.0001,50.0,10000.0,0.2598693072795868,0.19971387088298798
7,3.0,400.0,relu,adamax,0.0001,100.0,10000.0,0.29517772793769836,0.22585183382034302
8,3.0,200.0,relu,adamax,0.0001,200.0,10000.0,0.3706740438938141,0.26498520374298096
9,3.0,100.0,relu,adamax,0.0001,200.0,10000.0,0.34067022800445557,0.24369566142559052
10,4.0,400.0,relu,adamax,0.0001,200.0,10000.0,0.2968966066837311,0.22328640520572662
11,4.0,200.0,relu,adamax,0.0001,100.0,10000.0,0.27831336855888367,0.21278098225593567
12,4.0,200.0,relu,adamax,0.0001,50.0,10000.0,0.2455635666847229,0.18726064264774323
13,4.0,100.0,relu,adamax,0.0001,50.0,10000.0,0.2627832591533661,0.20394998788833618
14,4.0,100.0,relu,adamax,0.0001,100.0,10000.0,0.2520570755004883,0.1934264600276947
15,4.0,400.0,relu,adamax,0.0001,50.0,10000.0,0.3385302722454071,0.2559165060520172
16,4.0,400.0,relu,adamax,0.0001,100.0,10000.0,0.2669568657875061,0.20651504397392273
17,4.0,200.0,relu,adamax,0.0001,200.0,10000.0,0.2809358537197113,0.22140288352966309
18,4.0,100.0,relu,adamax,0.0001,200.0,10000.0,0.29480209946632385,0.21245281398296356
